**CloudWatch Logs Insights**  
region: eu-west-1  
log-group-names: /aws/lambda/eratostene  
start-time: -3600s  
end-time: 0s  
query-string:
```
fields @timestamp, @message
| sort @timestamp desc
| limit 900

```
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|       @timestamp        |                                                                                  @message                                                                                   |
| 2019-10-26 12:38:56.289 | REPORT RequestId: 024451a6-b22d-46d6-af69-500372a17d88 Duration: 7488.92 ms Billed Duration: 7500 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:38:54.952 | START RequestId: e464a5b2-1092-4c9d-bbec-8d7538fb64ba Version: $LATEST                                                                                                      |
| 2019-10-26 12:38:53.268 | REPORT RequestId: 176e5e2c-aa81-4665-b831-6797f23c1f7f Duration: 7402.59 ms Billed Duration: 7500 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:38:53.268 | END RequestId: 176e5e2c-aa81-4665-b831-6797f23c1f7f                                                                                                                         |
| 2019-10-26 12:38:51.919 | START RequestId: b56b7c17-d62f-4e35-accb-f5c7c3c3c3cf Version: $LATEST                                                                                                      |
| 2019-10-26 12:38:50.402 | REPORT RequestId: 852e9c65-b3c5-474a-9043-ec2e6d65af87 Duration: 7632.31 ms Billed Duration: 7700 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:38:50.386 | END RequestId: 852e9c65-b3c5-474a-9043-ec2e6d65af87                                                                                                                         |
| 2019-10-26 12:38:48.798 | START RequestId: 024451a6-b22d-46d6-af69-500372a17d88 Version: $LATEST                                                                                                      |
| 2019-10-26 12:38:47.388 | END RequestId: 51986a45-8b1f-470f-9ae6-632ac9ee9f9a                                                                                                                         |
| 2019-10-26 12:38:47.388 | REPORT RequestId: 51986a45-8b1f-470f-9ae6-632ac9ee9f9a Duration: 7455.26 ms Billed Duration: 7500 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:38:45.857 | START RequestId: 176e5e2c-aa81-4665-b831-6797f23c1f7f Version: $LATEST                                                                                                      |
| 2019-10-26 12:38:44.346 | REPORT RequestId: 380f964b-3c73-41eb-8506-37a88b2137cb Duration: 7505.26 ms Billed Duration: 7600 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:38:44.346 | END RequestId: 380f964b-3c73-41eb-8506-37a88b2137cb                                                                                                                         |
| 2019-10-26 12:38:42.752 | START RequestId: 852e9c65-b3c5-474a-9043-ec2e6d65af87 Version: $LATEST                                                                                                      |
| 2019-10-26 12:38:41.303 | REPORT RequestId: 34ff952e-1475-489a-b2b1-9b1899e98562 Duration: 7608.71 ms Billed Duration: 7700 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:38:41.303 | END RequestId: 34ff952e-1475-489a-b2b1-9b1899e98562                                                                                                                         |
| 2019-10-26 12:38:39.915 | START RequestId: 51986a45-8b1f-470f-9ae6-632ac9ee9f9a Version: $LATEST                                                                                                      |
| 2019-10-26 12:38:38.311 | REPORT RequestId: 4d1833c9-5c4e-41b4-b6ef-e34686b2ed28 Duration: 7515.67 ms Billed Duration: 7600 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:38:38.311 | END RequestId: 4d1833c9-5c4e-41b4-b6ef-e34686b2ed28                                                                                                                         |
| 2019-10-26 12:38:36.822 | START RequestId: 380f964b-3c73-41eb-8506-37a88b2137cb Version: $LATEST                                                                                                      |
| 2019-10-26 12:38:34.446 | END RequestId: bb4cc273-bb06-447f-8d53-103de4ae7e09                                                                                                                         |
| 2019-10-26 12:38:34.446 | REPORT RequestId: bb4cc273-bb06-447f-8d53-103de4ae7e09 Duration: 6739.39 ms Billed Duration: 6800 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:38:33.692 | START RequestId: 34ff952e-1475-489a-b2b1-9b1899e98562 Version: $LATEST                                                                                                      |
| 2019-10-26 12:38:32.243 | REPORT RequestId: 9fa0f08c-d039-4cb0-9165-9be0dc8ef2c0 Duration: 7485.25 ms Billed Duration: 7500 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:38:32.243 | END RequestId: 9fa0f08c-d039-4cb0-9165-9be0dc8ef2c0                                                                                                                         |
| 2019-10-26 12:38:30.793 | START RequestId: 4d1833c9-5c4e-41b4-b6ef-e34686b2ed28 Version: $LATEST                                                                                                      |
| 2019-10-26 12:38:29.170 | END RequestId: 1d6b4365-ad7a-4457-856c-826d040d08e9                                                                                                                         |
| 2019-10-26 12:38:29.170 | REPORT RequestId: 1d6b4365-ad7a-4457-856c-826d040d08e9 Duration: 7492.25 ms Billed Duration: 7500 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:38:27.704 | START RequestId: bb4cc273-bb06-447f-8d53-103de4ae7e09 Version: $LATEST                                                                                                      |
| 2019-10-26 12:38:25.569 | REPORT RequestId: 40869c47-ac73-49f8-aa01-a058c7db7872 Duration: 7012.01 ms Billed Duration: 7100 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:38:25.569 | END RequestId: 40869c47-ac73-49f8-aa01-a058c7db7872                                                                                                                         |
| 2019-10-26 12:38:24.756 | START RequestId: 9fa0f08c-d039-4cb0-9165-9be0dc8ef2c0 Version: $LATEST                                                                                                      |
| 2019-10-26 12:38:23.583 | REPORT RequestId: 4862e535-e79a-41b2-9e71-5aa41083f086 Duration: 7961.24 ms Billed Duration: 8000 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:38:23.583 | END RequestId: 4862e535-e79a-41b2-9e71-5aa41083f086                                                                                                                         |
| 2019-10-26 12:38:21.676 | START RequestId: 1d6b4365-ad7a-4457-856c-826d040d08e9 Version: $LATEST                                                                                                      |
| 2019-10-26 12:38:19.988 | REPORT RequestId: 987c22b7-d732-4b49-a192-02220f46de82 Duration: 7518.38 ms Billed Duration: 7600 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:38:19.988 | END RequestId: 987c22b7-d732-4b49-a192-02220f46de82                                                                                                                         |
| 2019-10-26 12:38:18.555 | START RequestId: 40869c47-ac73-49f8-aa01-a058c7db7872 Version: $LATEST                                                                                                      |
| 2019-10-26 12:38:17.248 | END RequestId: b79d3f4e-f2d4-4e58-8d92-efef8aed46dc                                                                                                                         |
| 2019-10-26 12:38:17.248 | REPORT RequestId: b79d3f4e-f2d4-4e58-8d92-efef8aed46dc Duration: 7739.52 ms Billed Duration: 7800 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:38:15.620 | START RequestId: 4862e535-e79a-41b2-9e71-5aa41083f086 Version: $LATEST                                                                                                      |
| 2019-10-26 12:38:14.043 | REPORT RequestId: e036df05-e388-4f7d-b719-89242e3dc896 Duration: 7479.83 ms Billed Duration: 7500 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:38:14.043 | END RequestId: e036df05-e388-4f7d-b719-89242e3dc896                                                                                                                         |
| 2019-10-26 12:38:12.453 | START RequestId: 987c22b7-d732-4b49-a192-02220f46de82 Version: $LATEST                                                                                                      |
| 2019-10-26 12:38:11.709 | REPORT RequestId: 4230329c-05c2-49dd-bbd3-59d12f74fbe3 Duration: 8250.07 ms Billed Duration: 8300 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:38:11.709 | END RequestId: 4230329c-05c2-49dd-bbd3-59d12f74fbe3                                                                                                                         |
| 2019-10-26 12:38:09.506 | START RequestId: b79d3f4e-f2d4-4e58-8d92-efef8aed46dc Version: $LATEST                                                                                                      |
| 2019-10-26 12:38:07.808 | REPORT RequestId: 7eb4f289-3fb1-422a-b726-c265515086e1 Duration: 7343.96 ms Billed Duration: 7400 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:38:07.808 | END RequestId: 7eb4f289-3fb1-422a-b726-c265515086e1                                                                                                                         |
| 2019-10-26 12:38:06.561 | START RequestId: e036df05-e388-4f7d-b719-89242e3dc896 Version: $LATEST                                                                                                      |
| 2019-10-26 12:38:04.884 | REPORT RequestId: 70ed531e-466c-4dc1-9179-eb168ade303d Duration: 7484.45 ms Billed Duration: 7500 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:38:04.884 | END RequestId: 70ed531e-466c-4dc1-9179-eb168ade303d                                                                                                                         |
| 2019-10-26 12:38:03.457 | START RequestId: 4230329c-05c2-49dd-bbd3-59d12f74fbe3 Version: $LATEST                                                                                                      |
| 2019-10-26 12:38:01.968 | REPORT RequestId: 11b71431-bc17-4c17-8251-94f845934dc7 Duration: 7511.71 ms Billed Duration: 7600 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:38:01.968 | END RequestId: 11b71431-bc17-4c17-8251-94f845934dc7                                                                                                                         |
| 2019-10-26 12:38:00.462 | START RequestId: 7eb4f289-3fb1-422a-b726-c265515086e1 Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:58.787 | REPORT RequestId: c2665bf1-5a4b-4309-a484-40479cd49dad Duration: 7386.47 ms Billed Duration: 7400 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:58.787 | END RequestId: c2665bf1-5a4b-4309-a484-40479cd49dad                                                                                                                         |
| 2019-10-26 12:37:57.398 | START RequestId: 70ed531e-466c-4dc1-9179-eb168ade303d Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:55.784 | END RequestId: ff55728e-b76a-46fc-94bb-4e660e088a22                                                                                                                         |
| 2019-10-26 12:37:55.784 | REPORT RequestId: ff55728e-b76a-46fc-94bb-4e660e088a22 Duration: 7411.56 ms Billed Duration: 7500 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:54.439 | START RequestId: 11b71431-bc17-4c17-8251-94f845934dc7 Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:53.330 | END RequestId: 1ee8a14e-988b-41ee-beb1-a1cb4dd181f4                                                                                                                         |
| 2019-10-26 12:37:53.330 | REPORT RequestId: 1ee8a14e-988b-41ee-beb1-a1cb4dd181f4 Duration: 8004.77 ms Billed Duration: 8100 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:51.398 | START RequestId: c2665bf1-5a4b-4309-a484-40479cd49dad Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:49.547 | REPORT RequestId: dcd32238-c0fc-4226-a6aa-74cb97b2bf9a Duration: 7426.90 ms Billed Duration: 7500 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:49.547 | END RequestId: dcd32238-c0fc-4226-a6aa-74cb97b2bf9a                                                                                                                         |
| 2019-10-26 12:37:48.370 | START RequestId: ff55728e-b76a-46fc-94bb-4e660e088a22 Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:46.942 | REPORT RequestId: 2c26a76f-9b15-427d-be8e-b4f969017f9f Duration: 7631.64 ms Billed Duration: 7700 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:46.925 | END RequestId: 2c26a76f-9b15-427d-be8e-b4f969017f9f                                                                                                                         |
| 2019-10-26 12:37:45.323 | START RequestId: 1ee8a14e-988b-41ee-beb1-a1cb4dd181f4 Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:44.270 | END RequestId: a27ce925-5d2c-4b74-8135-8746818a4c86                                                                                                                         |
| 2019-10-26 12:37:44.270 | REPORT RequestId: a27ce925-5d2c-4b74-8135-8746818a4c86 Duration: 8055.60 ms Billed Duration: 8100 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:42.119 | START RequestId: dcd32238-c0fc-4226-a6aa-74cb97b2bf9a Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:40.672 | REPORT RequestId: 43e51b17-4838-4736-bcbb-60a44eaae374 Duration: 7432.99 ms Billed Duration: 7500 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:40.672 | END RequestId: 43e51b17-4838-4736-bcbb-60a44eaae374                                                                                                                         |
| 2019-10-26 12:37:39.291 | START RequestId: 2c26a76f-9b15-427d-be8e-b4f969017f9f Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:37.604 | REPORT RequestId: 3ed3dfbd-0031-40f6-950c-ca2d2eb0974d Duration: 7435.15 ms Billed Duration: 7500 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:37.604 | END RequestId: 3ed3dfbd-0031-40f6-950c-ca2d2eb0974d                                                                                                                         |
| 2019-10-26 12:37:36.213 | START RequestId: a27ce925-5d2c-4b74-8135-8746818a4c86 Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:35.028 | REPORT RequestId: ed138b81-9ee1-4a4e-b29a-b1566242ccd5 Duration: 7875.96 ms Billed Duration: 7900 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:35.028 | END RequestId: ed138b81-9ee1-4a4e-b29a-b1566242ccd5                                                                                                                         |
| 2019-10-26 12:37:33.236 | START RequestId: 43e51b17-4838-4736-bcbb-60a44eaae374 Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:31.467 | REPORT RequestId: a9a2ecbd-a3b1-4d6c-800b-1d6131688eb4 Duration: 7388.57 ms Billed Duration: 7400 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:31.467 | END RequestId: a9a2ecbd-a3b1-4d6c-800b-1d6131688eb4                                                                                                                         |
| 2019-10-26 12:37:30.167 | START RequestId: 3ed3dfbd-0031-40f6-950c-ca2d2eb0974d Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:29.163 | REPORT RequestId: 9481c9e4-1f0e-43d2-88d0-8be16a73f5f7 Duration: 8133.11 ms Billed Duration: 8200 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:29.163 | END RequestId: 9481c9e4-1f0e-43d2-88d0-8be16a73f5f7                                                                                                                         |
| 2019-10-26 12:37:27.150 | START RequestId: ed138b81-9ee1-4a4e-b29a-b1566242ccd5 Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:25.028 | END RequestId: 40c7234b-2248-41a9-9b11-24ea0f7fa210                                                                                                                         |
| 2019-10-26 12:37:25.028 | REPORT RequestId: 40c7234b-2248-41a9-9b11-24ea0f7fa210 Duration: 6949.30 ms Billed Duration: 7000 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:24.076 | START RequestId: a9a2ecbd-a3b1-4d6c-800b-1d6131688eb4 Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:22.987 | REPORT RequestId: 6767c8a3-b419-4029-a876-4982bb13e82e Duration: 7912.48 ms Billed Duration: 8000 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:22.986 | END RequestId: 6767c8a3-b419-4029-a876-4982bb13e82e                                                                                                                         |
| 2019-10-26 12:37:21.028 | START RequestId: 9481c9e4-1f0e-43d2-88d0-8be16a73f5f7 Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:19.147 | END RequestId: fb878585-c285-4cb2-9bfd-60363740d913                                                                                                                         |
| 2019-10-26 12:37:19.147 | REPORT RequestId: fb878585-c285-4cb2-9bfd-60363740d913 Duration: 7366.45 ms Billed Duration: 7400 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:18.077 | START RequestId: 40c7234b-2248-41a9-9b11-24ea0f7fa210 Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:16.630 | REPORT RequestId: 9fcb3688-8f51-4e1e-90f3-bce4b60869c8 Duration: 7575.08 ms Billed Duration: 7600 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:16.630 | END RequestId: 9fcb3688-8f51-4e1e-90f3-bce4b60869c8                                                                                                                         |
| 2019-10-26 12:37:15.071 | START RequestId: 6767c8a3-b419-4029-a876-4982bb13e82e Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:13.148 | END RequestId: 7f118179-4d37-435d-b2e3-bf849e926420                                                                                                                         |
| 2019-10-26 12:37:13.148 | REPORT RequestId: 7f118179-4d37-435d-b2e3-bf849e926420 Duration: 7305.65 ms Billed Duration: 7400 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:11.778 | START RequestId: fb878585-c285-4cb2-9bfd-60363740d913 Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:10.002 | REPORT RequestId: b87c9981-09d5-4731-8775-c20f6b1ba491 Duration: 7017.35 ms Billed Duration: 7100 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:10.002 | END RequestId: b87c9981-09d5-4731-8775-c20f6b1ba491                                                                                                                         |
| 2019-10-26 12:37:09.052 | START RequestId: 9fcb3688-8f51-4e1e-90f3-bce4b60869c8 Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:07.990 | END RequestId: b1e7374c-d18e-4dec-8532-3684185bce98                                                                                                                         |
| 2019-10-26 12:37:07.990 | REPORT RequestId: b1e7374c-d18e-4dec-8532-3684185bce98 Duration: 8055.59 ms Billed Duration: 8100 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:05.840 | START RequestId: 7f118179-4d37-435d-b2e3-bf849e926420 Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:03.828 | END RequestId: 8e8a744d-1451-46db-abf8-07f99947293e                                                                                                                         |
| 2019-10-26 12:37:03.828 | REPORT RequestId: 8e8a744d-1451-46db-abf8-07f99947293e Duration: 7019.12 ms Billed Duration: 7100 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:02.983 | START RequestId: b87c9981-09d5-4731-8775-c20f6b1ba491 Version: $LATEST                                                                                                      |
| 2019-10-26 12:37:00.924 | REPORT RequestId: f18a94ef-75ec-443c-bee6-3f1725cb7b29 Duration: 7059.06 ms Billed Duration: 7100 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:37:00.924 | END RequestId: f18a94ef-75ec-443c-bee6-3f1725cb7b29                                                                                                                         |
| 2019-10-26 12:36:59.932 | START RequestId: b1e7374c-d18e-4dec-8532-3684185bce98 Version: $LATEST                                                                                                      |
| 2019-10-26 12:36:58.309 | REPORT RequestId: b69da442-2841-404c-8a0c-2503d991fc71 Duration: 7548.90 ms Billed Duration: 7600 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:36:58.309 | END RequestId: b69da442-2841-404c-8a0c-2503d991fc71                                                                                                                         |
| 2019-10-26 12:36:56.806 | START RequestId: 8e8a744d-1451-46db-abf8-07f99947293e Version: $LATEST                                                                                                      |
| 2019-10-26 12:36:55.247 | REPORT RequestId: 774e8dae-fff5-4dd0-9473-df3095e1cd18 Duration: 7431.69 ms Billed Duration: 7500 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:36:55.247 | END RequestId: 774e8dae-fff5-4dd0-9473-df3095e1cd18                                                                                                                         |
| 2019-10-26 12:36:53.861 | START RequestId: f18a94ef-75ec-443c-bee6-3f1725cb7b29 Version: $LATEST                                                                                                      |
| 2019-10-26 12:36:52.743 | END RequestId: d1e10615-d3ad-43b5-8b95-5689a4e89b6d                                                                                                                         |
| 2019-10-26 12:36:52.743 | REPORT RequestId: d1e10615-d3ad-43b5-8b95-5689a4e89b6d Duration: 7951.51 ms Billed Duration: 8000 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:36:50.758 | START RequestId: b69da442-2841-404c-8a0c-2503d991fc71 Version: $LATEST                                                                                                      |
| 2019-10-26 12:36:49.171 | END RequestId: 8e526242-2761-40bb-a63f-4ac2b63050e1                                                                                                                         |
| 2019-10-26 12:36:49.171 | REPORT RequestId: 8e526242-2761-40bb-a63f-4ac2b63050e1 Duration: 7527.39 ms Billed Duration: 7600 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:36:47.813 | START RequestId: 774e8dae-fff5-4dd0-9473-df3095e1cd18 Version: $LATEST                                                                                                      |
| 2019-10-26 12:36:46.649 | REPORT RequestId: c436a27b-1bc7-4699-a914-1961720fb611 Duration: 7889.28 ms Billed Duration: 7900 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:36:46.649 | END RequestId: c436a27b-1bc7-4699-a914-1961720fb611                                                                                                                         |
| 2019-10-26 12:36:44.789 | START RequestId: d1e10615-d3ad-43b5-8b95-5689a4e89b6d Version: $LATEST                                                                                                      |
| 2019-10-26 12:36:43.222 | REPORT RequestId: 6ed5a816-0c69-48f2-8956-d8c01452e3a6 Duration: 7555.43 ms Billed Duration: 7600 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
| 2019-10-26 12:36:43.222 | END RequestId: 6ed5a816-0c69-48f2-8956-d8c01452e3a6                                                                                                                         |
| 2019-10-26 12:36:41.642 | START RequestId: 8e526242-2761-40bb-a63f-4ac2b63050e1 Version: $LATEST                                                                                                      |
| 2019-10-26 12:36:40.268 | REPORT RequestId: 39fbd799-09ca-4010-9c3e-1194a5858b3b Duration: 7527.07 ms Billed Duration: 7600 ms Memory Size: 512 MB Max Memory Used: 512 MB                            |
