**CloudWatch Logs Insights**  
region: eu-west-1  
log-group-names: /aws/lambda/eratostene  
start-time: -3600s  
end-time: 0s  
query-string:
```
fields @timestamp, @message
| sort @timestamp desc
| limit 903

```
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|       @timestamp        |                                                                                  @message                                                                                   |
| 2019-10-25 17:07:13.275 | REPORT RequestId: d6051e37-24dd-4b3f-bd92-49af5893aa48 Duration: 7604.11 ms Billed Duration: 7700 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:07:11.742 | START RequestId: 80bc3a29-71d6-452d-9c1a-02ec15b0fdb5 Version: $LATEST                                                                                                      |
| 2019-10-25 17:07:09.236 | REPORT RequestId: b7e1bc87-8b9f-44fd-a587-622a8ee3861f Duration: 6580.94 ms Billed Duration: 6600 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:07:09.235 | END RequestId: b7e1bc87-8b9f-44fd-a587-622a8ee3861f                                                                                                                         |
| 2019-10-25 17:07:08.709 | START RequestId: e9b48596-1378-4b66-9461-aec28ecc161c Version: $LATEST                                                                                                      |
| 2019-10-25 17:07:06.759 | END RequestId: 42c1c16e-aa10-4bc2-9ef5-418a5b49ba7b                                                                                                                         |
| 2019-10-25 17:07:06.759 | REPORT RequestId: 42c1c16e-aa10-4bc2-9ef5-418a5b49ba7b Duration: 7111.05 ms Billed Duration: 7200 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:07:05.669 | START RequestId: d6051e37-24dd-4b3f-bd92-49af5893aa48 Version: $LATEST                                                                                                      |
| 2019-10-25 17:07:04.135 | END RequestId: 6e145024-8bee-402f-92a8-70b14d3c056f                                                                                                                         |
| 2019-10-25 17:07:04.135 | REPORT RequestId: 6e145024-8bee-402f-92a8-70b14d3c056f Duration: 7593.75 ms Billed Duration: 7600 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:07:02.636 | START RequestId: b7e1bc87-8b9f-44fd-a587-622a8ee3861f Version: $LATEST                                                                                                      |
| 2019-10-25 17:07:00.017 | END RequestId: 4dd43c5b-619a-4b26-a3bd-3d44f35b0966                                                                                                                         |
| 2019-10-25 17:07:00.017 | REPORT RequestId: 4dd43c5b-619a-4b26-a3bd-3d44f35b0966 Duration: 6444.76 ms Billed Duration: 6500 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:59.646 | START RequestId: 42c1c16e-aa10-4bc2-9ef5-418a5b49ba7b Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:57.599 | END RequestId: 143d5851-d0e3-4ac6-8350-1db0c7990e8c                                                                                                                         |
| 2019-10-25 17:06:57.599 | REPORT RequestId: 143d5851-d0e3-4ac6-8350-1db0c7990e8c Duration: 7050.08 ms Billed Duration: 7100 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:56.539 | START RequestId: 6e145024-8bee-402f-92a8-70b14d3c056f Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:54.795 | END RequestId: 6d1c3254-7be2-41ba-84a3-c06faad1782d                                                                                                                         |
| 2019-10-25 17:06:54.795 | REPORT RequestId: 6d1c3254-7be2-41ba-84a3-c06faad1782d Duration: 7282.41 ms Billed Duration: 7300 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:53.570 | START RequestId: 4dd43c5b-619a-4b26-a3bd-3d44f35b0966 Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:51.795 | END RequestId: f5ee1bfd-5dfe-46f6-accb-40f7a11fafcd                                                                                                                         |
| 2019-10-25 17:06:51.795 | REPORT RequestId: f5ee1bfd-5dfe-46f6-accb-40f7a11fafcd Duration: 7295.59 ms Billed Duration: 7300 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:50.547 | START RequestId: 143d5851-d0e3-4ac6-8350-1db0c7990e8c Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:47.958 | END RequestId: 55dc953a-acbe-40c5-b53e-7596f2665438                                                                                                                         |
| 2019-10-25 17:06:47.958 | REPORT RequestId: 55dc953a-acbe-40c5-b53e-7596f2665438 Duration: 6428.18 ms Billed Duration: 6500 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:47.511 | START RequestId: 6d1c3254-7be2-41ba-84a3-c06faad1782d Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:45.814 | END RequestId: cbf91b6e-bbd5-4471-b90e-86a5b234544f                                                                                                                         |
| 2019-10-25 17:06:45.814 | REPORT RequestId: cbf91b6e-bbd5-4471-b90e-86a5b234544f Duration: 7421.67 ms Billed Duration: 7500 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:44.480 | START RequestId: f5ee1bfd-5dfe-46f6-accb-40f7a11fafcd Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:42.336 | END RequestId: 0079ecf6-9285-49f6-8495-57998100cc92                                                                                                                         |
| 2019-10-25 17:06:42.336 | REPORT RequestId: 0079ecf6-9285-49f6-8495-57998100cc92 Duration: 6906.65 ms Billed Duration: 7000 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:41.508 | START RequestId: 55dc953a-acbe-40c5-b53e-7596f2665438 Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:38.818 | END RequestId: 1259fa15-5ed9-4351-a482-c13ddf6afe07                                                                                                                         |
| 2019-10-25 17:06:38.818 | REPORT RequestId: 1259fa15-5ed9-4351-a482-c13ddf6afe07 Duration: 6435.38 ms Billed Duration: 6500 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:38.391 | START RequestId: cbf91b6e-bbd5-4471-b90e-86a5b234544f Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:36.675 | END RequestId: 97fa0605-b3e6-4347-87e8-e06e599c76a2                                                                                                                         |
| 2019-10-25 17:06:36.675 | REPORT RequestId: 97fa0605-b3e6-4347-87e8-e06e599c76a2 Duration: 7356.76 ms Billed Duration: 7400 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:35.408 | START RequestId: 0079ecf6-9285-49f6-8495-57998100cc92 Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:33.477 | END RequestId: 82867226-e2ca-4efc-ac3b-ecb7e1016649                                                                                                                         |
| 2019-10-25 17:06:33.477 | REPORT RequestId: 82867226-e2ca-4efc-ac3b-ecb7e1016649 Duration: 7122.32 ms Billed Duration: 7200 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:32.381 | START RequestId: 1259fa15-5ed9-4351-a482-c13ddf6afe07 Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:29.798 | END RequestId: 5909f9b6-dec3-45d7-8d2e-31186d4334cf                                                                                                                         |
| 2019-10-25 17:06:29.798 | REPORT RequestId: 5909f9b6-dec3-45d7-8d2e-31186d4334cf Duration: 6480.43 ms Billed Duration: 6500 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:29.317 | START RequestId: 97fa0605-b3e6-4347-87e8-e06e599c76a2 Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:26.994 | END RequestId: cea0cb6f-9ffb-4159-ba82-d461ac218ec8                                                                                                                         |
| 2019-10-25 17:06:26.994 | REPORT RequestId: cea0cb6f-9ffb-4159-ba82-d461ac218ec8 Duration: 6735.56 ms Billed Duration: 6800 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:26.352 | START RequestId: 82867226-e2ca-4efc-ac3b-ecb7e1016649 Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:23.817 | END RequestId: a4d5fe7b-5306-43c5-86d1-e3056c76ec9f                                                                                                                         |
| 2019-10-25 17:06:23.817 | REPORT RequestId: a4d5fe7b-5306-43c5-86d1-e3056c76ec9f Duration: 6582.72 ms Billed Duration: 6600 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:23.296 | START RequestId: 5909f9b6-dec3-45d7-8d2e-31186d4334cf Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:21.298 | END RequestId: 377855d2-1b80-4c76-bdb1-2460faca2fa5                                                                                                                         |
| 2019-10-25 17:06:21.298 | REPORT RequestId: 377855d2-1b80-4c76-bdb1-2460faca2fa5 Duration: 7070.77 ms Billed Duration: 7100 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:20.237 | START RequestId: cea0cb6f-9ffb-4159-ba82-d461ac218ec8 Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:18.034 | END RequestId: 0f33edd9-b39a-469b-8097-2611de52bc4b                                                                                                                         |
| 2019-10-25 17:06:18.034 | REPORT RequestId: 0f33edd9-b39a-469b-8097-2611de52bc4b Duration: 6855.66 ms Billed Duration: 6900 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:17.233 | START RequestId: a4d5fe7b-5306-43c5-86d1-e3056c76ec9f Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:15.377 | END RequestId: 1702c774-b53b-47ae-a43a-6192db20c2f0                                                                                                                         |
| 2019-10-25 17:06:15.377 | REPORT RequestId: 1702c774-b53b-47ae-a43a-6192db20c2f0 Duration: 7176.65 ms Billed Duration: 7200 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:14.206 | START RequestId: 377855d2-1b80-4c76-bdb1-2460faca2fa5 Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:11.600 | END RequestId: 47010807-b6ba-4d7f-acf8-c9f76e743b9b                                                                                                                         |
| 2019-10-25 17:06:11.600 | REPORT RequestId: 47010807-b6ba-4d7f-acf8-c9f76e743b9b Duration: 6440.28 ms Billed Duration: 6500 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:11.157 | START RequestId: 0f33edd9-b39a-469b-8097-2611de52bc4b Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:09.294 | END RequestId: a9d645e1-49d4-4891-a9a5-108336bf13ad                                                                                                                         |
| 2019-10-25 17:06:09.294 | REPORT RequestId: a9d645e1-49d4-4891-a9a5-108336bf13ad Duration: 6877.82 ms Billed Duration: 6900 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:08.185 | START RequestId: 1702c774-b53b-47ae-a43a-6192db20c2f0 Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:06.177 | END RequestId: 19cb3adf-6c0b-40ac-886f-b25440249ee4                                                                                                                         |
| 2019-10-25 17:06:06.177 | REPORT RequestId: 19cb3adf-6c0b-40ac-886f-b25440249ee4 Duration: 7062.79 ms Billed Duration: 7100 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:05.157 | START RequestId: 47010807-b6ba-4d7f-acf8-c9f76e743b9b Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:03.199 | END RequestId: b781da41-e8b8-4908-b1a2-53554d356297                                                                                                                         |
| 2019-10-25 17:06:03.199 | REPORT RequestId: b781da41-e8b8-4908-b1a2-53554d356297 Duration: 7131.96 ms Billed Duration: 7200 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:06:02.396 | START RequestId: a9d645e1-49d4-4891-a9a5-108336bf13ad Version: $LATEST                                                                                                      |
| 2019-10-25 17:06:00.636 | END RequestId: 6c828866-f3b1-4825-83ef-cc8da00e25a4                                                                                                                         |
| 2019-10-25 17:06:00.636 | REPORT RequestId: 6c828866-f3b1-4825-83ef-cc8da00e25a4 Duration: 7630.33 ms Billed Duration: 7700 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:59.112 | START RequestId: 19cb3adf-6c0b-40ac-886f-b25440249ee4 Version: $LATEST                                                                                                      |
| 2019-10-25 17:05:56.715 | END RequestId: d680105c-7828-46a4-8d24-bc23bbb39c3c                                                                                                                         |
| 2019-10-25 17:05:56.715 | REPORT RequestId: d680105c-7828-46a4-8d24-bc23bbb39c3c Duration: 6715.71 ms Billed Duration: 6800 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:56.060 | START RequestId: b781da41-e8b8-4908-b1a2-53554d356297 Version: $LATEST                                                                                                      |
| 2019-10-25 17:05:54.159 | END RequestId: 396cf6b8-c764-46f7-9f21-122f0f67bb85                                                                                                                         |
| 2019-10-25 17:05:54.159 | REPORT RequestId: 396cf6b8-c764-46f7-9f21-122f0f67bb85 Duration: 7145.20 ms Billed Duration: 7200 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:53.003 | START RequestId: 6c828866-f3b1-4825-83ef-cc8da00e25a4 Version: $LATEST                                                                                                      |
| 2019-10-25 17:05:51.435 | END RequestId: 0f2ea99f-0053-4341-be06-711010bd5238                                                                                                                         |
| 2019-10-25 17:05:51.435 | REPORT RequestId: 0f2ea99f-0053-4341-be06-711010bd5238 Duration: 7479.15 ms Billed Duration: 7500 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:49.979 | START RequestId: d680105c-7828-46a4-8d24-bc23bbb39c3c Version: $LATEST                                                                                                      |
| 2019-10-25 17:05:47.897 | END RequestId: 4d691717-8f73-4293-8cbf-a7448da3102c                                                                                                                         |
| 2019-10-25 17:05:47.897 | REPORT RequestId: 4d691717-8f73-4293-8cbf-a7448da3102c Duration: 6941.44 ms Billed Duration: 7000 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:47.011 | START RequestId: 396cf6b8-c764-46f7-9f21-122f0f67bb85 Version: $LATEST                                                                                                      |
| 2019-10-25 17:05:44.398 | END RequestId: a33b8159-6f22-4520-aab1-e779afb6f676                                                                                                                         |
| 2019-10-25 17:05:44.398 | REPORT RequestId: a33b8159-6f22-4520-aab1-e779afb6f676 Duration: 6481.81 ms Billed Duration: 6500 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:43.955 | START RequestId: 0f2ea99f-0053-4341-be06-711010bd5238 Version: $LATEST                                                                                                      |
| 2019-10-25 17:05:41.774 | END RequestId: ae6a609a-2b31-4f51-84e8-e0582640e571                                                                                                                         |
| 2019-10-25 17:05:41.774 | REPORT RequestId: ae6a609a-2b31-4f51-84e8-e0582640e571 Duration: 6890.33 ms Billed Duration: 6900 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:40.954 | START RequestId: 4d691717-8f73-4293-8cbf-a7448da3102c Version: $LATEST                                                                                                      |
| 2019-10-25 17:05:38.337 | END RequestId: d137699f-738f-42c7-b0f2-482368ccd25a                                                                                                                         |
| 2019-10-25 17:05:38.337 | REPORT RequestId: d137699f-738f-42c7-b0f2-482368ccd25a Duration: 6442.11 ms Billed Duration: 6500 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:37.898 | START RequestId: a33b8159-6f22-4520-aab1-e779afb6f676 Version: $LATEST                                                                                                      |
| 2019-10-25 17:05:35.938 | END RequestId: 9e4b2868-f76d-4b59-bbf4-ba38ec329729                                                                                                                         |
| 2019-10-25 17:05:35.938 | REPORT RequestId: 9e4b2868-f76d-4b59-bbf4-ba38ec329729 Duration: 6971.41 ms Billed Duration: 7000 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:34.865 | START RequestId: ae6a609a-2b31-4f51-84e8-e0582640e571 Version: $LATEST                                                                                                      |
| 2019-10-25 17:05:33.114 | END RequestId: d2b0e012-0380-46f5-b877-bb80ae0d96f5                                                                                                                         |
| 2019-10-25 17:05:33.114 | REPORT RequestId: d2b0e012-0380-46f5-b877-bb80ae0d96f5 Duration: 6835.39 ms Billed Duration: 6900 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:31.893 | START RequestId: d137699f-738f-42c7-b0f2-482368ccd25a Version: $LATEST                                                                                                      |
| 2019-10-25 17:05:30.416 | REPORT RequestId: d8374940-11f2-421c-b11b-693892ac8f8f Duration: 7486.56 ms Billed Duration: 7500 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:30.416 | END RequestId: d8374940-11f2-421c-b11b-693892ac8f8f                                                                                                                         |
| 2019-10-25 17:05:28.944 | START RequestId: 9e4b2868-f76d-4b59-bbf4-ba38ec329729 Version: $LATEST                                                                                                      |
| 2019-10-25 17:05:26.818 | END RequestId: da151d14-22b4-4b33-872e-767e29e9cbcc                                                                                                                         |
| 2019-10-25 17:05:26.818 | REPORT RequestId: da151d14-22b4-4b33-872e-767e29e9cbcc Duration: 6856.77 ms Billed Duration: 6900 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:26.257 | START RequestId: d2b0e012-0380-46f5-b877-bb80ae0d96f5 Version: $LATEST                                                                                                      |
| 2019-10-25 17:05:23.634 | END RequestId: ff25e160-f789-47e9-b337-ae97f18e88b0                                                                                                                         |
| 2019-10-25 17:05:23.634 | REPORT RequestId: ff25e160-f789-47e9-b337-ae97f18e88b0 Duration: 6857.23 ms Billed Duration: 6900 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:22.928 | START RequestId: d8374940-11f2-421c-b11b-693892ac8f8f Version: $LATEST                                                                                                      |
| 2019-10-25 17:05:20.635 | END RequestId: 91f15609-2c9b-4dfe-a55a-28843ad17b8f                                                                                                                         |
| 2019-10-25 17:05:20.635 | REPORT RequestId: 91f15609-2c9b-4dfe-a55a-28843ad17b8f Duration: 6867.54 ms Billed Duration: 6900 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:19.941 | START RequestId: da151d14-22b4-4b33-872e-767e29e9cbcc Version: $LATEST                                                                                                      |
| 2019-10-25 17:05:17.399 | END RequestId: f2a7f595-be60-4134-978e-1bcffc9a15b3                                                                                                                         |
| 2019-10-25 17:05:17.399 | REPORT RequestId: f2a7f595-be60-4134-978e-1bcffc9a15b3 Duration: 6691.20 ms Billed Duration: 6700 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:16.756 | START RequestId: ff25e160-f789-47e9-b337-ae97f18e88b0 Version: $LATEST                                                                                                      |
| 2019-10-25 17:05:14.875 | END RequestId: 4809e50e-e8d2-43f6-a078-4daa642c7fc3                                                                                                                         |
| 2019-10-25 17:05:14.875 | REPORT RequestId: 4809e50e-e8d2-43f6-a078-4daa642c7fc3 Duration: 7080.06 ms Billed Duration: 7100 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:13.747 | START RequestId: 91f15609-2c9b-4dfe-a55a-28843ad17b8f Version: $LATEST                                                                                                      |
| 2019-10-25 17:05:11.278 | END RequestId: 45d500cb-e214-4fe3-a8cc-b436060d3c5d                                                                                                                         |
| 2019-10-25 17:05:11.278 | REPORT RequestId: 45d500cb-e214-4fe3-a8cc-b436060d3c5d Duration: 6510.91 ms Billed Duration: 6600 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:10.706 | START RequestId: f2a7f595-be60-4134-978e-1bcffc9a15b3 Version: $LATEST                                                                                                      |
| 2019-10-25 17:05:08.538 | END RequestId: 41e691b3-6a35-422c-aa23-2afbb905ca47                                                                                                                         |
| 2019-10-25 17:05:08.538 | REPORT RequestId: 41e691b3-6a35-422c-aa23-2afbb905ca47 Duration: 6784.59 ms Billed Duration: 6800 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:07.793 | START RequestId: 4809e50e-e8d2-43f6-a078-4daa642c7fc3 Version: $LATEST                                                                                                      |
| 2019-10-25 17:05:05.634 | END RequestId: 7e8bad57-4751-46f9-9369-b813f0624084                                                                                                                         |
| 2019-10-25 17:05:05.634 | REPORT RequestId: 7e8bad57-4751-46f9-9369-b813f0624084 Duration: 6986.85 ms Billed Duration: 7000 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:04.764 | START RequestId: 45d500cb-e214-4fe3-a8cc-b436060d3c5d Version: $LATEST                                                                                                      |
| 2019-10-25 17:05:02.756 | END RequestId: 370346c4-cb73-43ff-a8e6-9364af590b1d                                                                                                                         |
| 2019-10-25 17:05:02.756 | REPORT RequestId: 370346c4-cb73-43ff-a8e6-9364af590b1d Duration: 7023.17 ms Billed Duration: 7100 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:05:01.733 | START RequestId: 41e691b3-6a35-422c-aa23-2afbb905ca47 Version: $LATEST                                                                                                      |
| 2019-10-25 17:04:59.638 | END RequestId: 315d89a6-01f0-400d-80d6-278a566aaa5f                                                                                                                         |
| 2019-10-25 17:04:59.638 | REPORT RequestId: 315d89a6-01f0-400d-80d6-278a566aaa5f Duration: 6916.61 ms Billed Duration: 7000 ms Memory Size: 256 MB Max Memory Used: 256 MB                            |
| 2019-10-25 17:04:58.626 | START RequestId: 7e8bad57-4751-46f9-9369-b813f0624084 Version: $LATEST                                                                                                      |
| 2019-10-25 17:04:56.295 | END RequestId: f94c9aa9-5f9e-4670-ac90-be24cf0c30a3                                                                                                                         |
